"MLinkID","Date.Time.AWST","AverageLanes","Volume","TravelTimeMinutes","VolumeQuality","TTQuality"
183,"2023-03-02T04:00",3.3,126,0.91,99,1
183,"2023-03-02T04:15",3.3,194,0.9,99,1
183,"2023-03-02T04:30",3.3,283,0.91,99,1
183,"2023-03-02T04:45",3.3,379,0.91,99,1
183,"2023-03-02T05:00",3.3,493,0.9,99,1
183,"2023-03-02T05:15",3.3,766,0.93,99,1
183,"2023-03-02T05:30",3.3,966,0.94,99,1
183,"2023-03-02T05:45",3.3,1080,0.94,99,1
183,"2023-03-02T06:00",3.3,1231,0.97,99,1
183,"2023-03-02T06:15",3.3,1466,1.08,99,1
183,"2023-03-02T06:30",3.3,1362,1.36,99,1
183,"2023-03-02T06:45",3.3,1306,1.58,99,1
183,"2023-03-02T07:00",3.3,1284,1.71,99,1
183,"2023-03-02T07:15",3.3,1298,1.66,99,1
183,"2023-03-02T07:30",3.3,1302,1.75,99,1
183,"2023-03-02T07:45",3.3,1294,1.58,99,1
183,"2023-03-02T08:00",3.3,1250,1.97,99,1
183,"2023-03-02T08:15",3.3,1278,1.94,99,1
183,"2023-03-02T08:30",3.3,1270,1.66,99,1
183,"2023-03-02T08:45",3.3,1260,1.12,99,1
183,"2023-03-02T09:00",3.3,1271,1.02,99,1
183,"2023-03-02T09:15",3.3,1252,1.01,99,1
183,"2023-03-02T09:30",3.3,1259,1.02,99,1
183,"2023-03-02T09:45",3.3,1231,1.01,99,1
183,"2023-03-02T10:00",3.3,1139,1,99,1
183,"2023-03-02T10:15",3.3,1135,0.99,99,1
183,"2023-03-02T10:30",3.3,1065,0.99,99,1
183,"2023-03-02T10:45",3.3,1052,0.98,99,1
183,"2023-03-02T11:00",3.3,1034,0.99,99,1
183,"2023-03-02T11:15",3.3,1041,0.98,99,1
183,"2023-03-02T11:30",3.3,981,0.99,99,1
183,"2023-03-02T11:45",3.3,1020,0.99,99,1
183,"2023-03-02T12:00",3.3,1090,0.99,99,1
183,"2023-03-02T12:15",3.3,1078,0.98,99,1
183,"2023-03-02T12:30",3.3,1041,0.98,99,1
183,"2023-03-02T12:45",3.3,1050,0.99,99,1
183,"2023-03-02T13:00",3.3,951,0.99,99,1
183,"2023-03-02T13:15",3.3,980,0.97,99,1
183,"2023-03-02T13:30",3.3,971,0.99,99,1
183,"2023-03-02T13:45",3.3,924,0.98,99,1
183,"2023-03-02T14:00",3.3,875,0.98,99,1
183,"2023-03-02T14:15",3.3,863,0.97,99,1
183,"2023-03-02T14:30",3.3,989,0.97,99,1
183,"2023-03-02T14:45",3.3,964,0.98,99,1
183,"2023-03-02T15:00",3.3,833,0.98,99,1
183,"2023-03-02T15:15",3.3,901,0.98,99,1
183,"2023-03-02T15:30",3.3,909,0.97,99,1
183,"2023-03-02T15:45",3.3,869,0.98,99,1
183,"2023-03-02T16:00",3.3,751,0.95,99,1
183,"2023-03-02T16:15",3.3,812,0.96,99,1
183,"2023-03-02T16:30",3.3,862,0.96,99,1
183,"2023-03-02T16:45",3.3,865,0.98,99,1
183,"2023-03-02T17:00",3.3,769,0.97,99,1
183,"2023-03-02T17:15",3.3,863,0.95,99,1
183,"2023-03-02T17:30",3.3,853,0.97,99,1
183,"2023-03-02T17:45",3.3,806,0.95,99,1
183,"2023-03-02T18:00",3.3,830,0.96,99,1
183,"2023-03-02T18:15",3.3,862,0.97,99,1
183,"2023-03-02T18:30",3.3,780,0.97,99,1
183,"2023-03-02T18:45",3.3,696,0.95,99,1
183,"2023-03-02T19:00",3.3,576,0.96,99,1
183,"2023-03-02T19:15",3.3,556,0.98,99,1
183,"2023-03-02T19:30",3.3,473,0.98,99,1
183,"2023-03-02T19:45",3.3,466,0.98,99,1
183,"2023-03-02T20:00",3.3,457,0.99,99,1
183,"2023-03-02T20:15",3.3,486,0.97,99,1
183,"2023-03-02T20:30",3.3,421,0.97,99,1
183,"2023-03-02T20:45",3.3,381,0.98,99,1
183,"2023-03-02T21:00",3.3,137,0.98,99,1
183,"2023-03-02T21:15",3.3,144,1.01,99,1
183,"2023-03-02T21:30",3.3,216,0.98,99,1
183,"2023-03-02T21:45",3.3,183,0.97,99,1
183,"2023-03-02T22:00",3.3,190,0.97,99,1
183,"2023-03-02T22:15",3.3,151,0.97,99,1
183,"2023-03-02T22:30",3.3,111,0.98,99,1
183,"2023-03-02T22:45",3.3,88,0.96,99,1
183,"2023-03-02T23:00",3.3,91,1.01,99,1
183,"2023-03-02T23:15",3.3,73,0.98,99,1
183,"2023-03-02T23:30",3.3,55,1,99,1
183,"2023-03-02T23:45",3.3,45,1,99,1
183,"2023-03-03T00:00",3.3,37,0.97,99,1
183,"2023-03-03T00:15",3.3,29,1.25,99,1
183,"2023-03-03T00:30",3.3,34,1.05,99,1
183,"2023-03-03T00:45",3.3,37,1.02,99,1
183,"2023-03-03T01:00",3.3,22,0.87,99,1
183,"2023-03-03T01:15",3.3,17,1.04,99,1
183,"2023-03-03T01:30",3.3,24,1.03,99,1
183,"2023-03-03T01:45",3.3,14,0.99,99,1
183,"2023-03-03T02:00",3.3,12,0.85,99,1
183,"2023-03-03T02:15",3.3,15,1.02,99,1
183,"2023-03-03T02:30",3.3,24,1.02,99,1
183,"2023-03-03T02:45",3.3,17,0.9,99,1
183,"2023-03-03T03:00",3.3,41,1.02,99,1
183,"2023-03-03T03:15",3.3,58,0.89,99,1
183,"2023-03-03T03:30",3.3,74,0.95,99,1
183,"2023-03-03T03:45",3.3,78,0.98,99,1
183,"2023-03-03T04:00",3.3,113,0.96,99,1
183,"2023-03-03T04:15",3.3,171,0.94,99,1
183,"2023-03-03T04:30",3.3,286,0.89,99,1
183,"2023-03-03T04:45",3.3,352,0.91,99,1
183,"2023-03-03T05:00",3.3,457,0.92,99,1
183,"2023-03-03T05:15",3.3,684,0.93,99,1
183,"2023-03-03T05:30",3.3,931,0.95,99,1
183,"2023-03-03T05:45",3.3,1076,0.96,99,1
183,"2023-03-03T06:00",3.3,1134,0.97,99,1
183,"2023-03-03T06:15",3.3,1377,1.04,99,1
183,"2023-03-03T06:30",3.3,1321,1.44,99,1
183,"2023-03-03T06:45",3.3,1253,1.66,99,1
